payment_id,user_id,paid_at,amount_usd,plan,is_refunded,net_amount_usd
P00000450,U0000227,2021-06-20,49.0,monthly,0,49.0
P00000451,U0000227,2021-07-20,49.0,monthly,0,49.0
P00000452,U0000227,2021-08-20,49.0,monthly,0,49.0
P00000453,U0000227,2021-09-20,49.0,monthly,0,49.0
P00000454,U0000231,2023-01-25,49.0,monthly,0,49.0
P00000455,U0000236,2021-04-29,399.0,annual,0,399.0
P00000456,U0000238,2022-02-04,49.0,monthly,0,49.0
P00000457,U0000238,2022-03-04,49.0,monthly,0,49.0
P00000458,U0000239,2023-01-26,399.0,annual,0,399.0
P00000459,U0000240,2022-05-17,399.0,annual,0,399.0
P00000460,U0000241,2021-04-19,49.0,monthly,0,49.0
P00000461,U0000241,2021-05-19,49.0,monthly,0,49.0
P00000462,U0000241,2021-06-19,49.0,monthly,0,49.0
P00000463,U0000241,2021-07-19,49.0,monthly,0,49.0
P00000464,U0000241,2021-08-19,49.0,monthly,0,49.0
P00000465,U0000241,2021-09-19,49.0,monthly,0,49.0
P00000466,U0000241,2021-10-19,49.0,monthly,0,49.0
P00000467,U0000241,2021-11-19,49.0,monthly,0,49.0
P00000468,U0000241,2021-12-19,49.0,monthly,0,49.0
P00000469,U0000241,2022-01-19,49.0,monthly,0,49.0
P00000470,U0000241,2022-02-19,49.0,monthly,0,49.0
P00000471,U0000242,2022-06-02,399.0,annual,0,399.0
P00000472,U0000243,2022-11-04,49.0,monthly,0,49.0
P00000473,U0000243,2022-12-04,49.0,monthly,0,49.0
P00000474,U0000243,2023-01-04,49.0,monthly,0,49.0
P00000475,U0000243,2023-02-04,49.0,monthly,0,49.0
P00000476,U0000244,2022-06-11,49.0,monthly,0,49.0
P00000477,U0000244,2022-07-11,49.0,monthly,0,49.0
P00000478,U0000244,2022-08-11,49.0,monthly,0,49.0
P00000479,U0000246,2021-03-08,49.0,monthly,0,49.0
P00000480,U0000246,2021-04-08,49.0,monthly,0,49.0
P00000481,U0000246,2021-05-08,49.0,monthly,0,49.0
P00000482,U0000246,2021-06-08,49.0,monthly,0,49.0
P00000483,U0000249,2022-11-01,399.0,annual,0,399.0
P00000484,U0000251,2021-06-13,49.0,monthly,0,49.0
P00000485,U0000253,2021-10-09,49.0,monthly,0,49.0
P00000486,U0000253,2021-11-09,49.0,monthly,0,49.0
P00000487,U0000253,2021-12-09,49.0,monthly,0,49.0
P00000488,U0000253,2022-01-09,49.0,monthly,0,49.0
P00000489,U0000253,2022-02-09,49.0,monthly,0,49.0
P00000490,U0000253,2022-03-09,49.0,monthly,0,49.0
P00000491,U0000253,2022-04-09,49.0,monthly,0,49.0
P00000492,U0000253,2022-05-09,49.0,monthly,0,49.0
P00000493,U0000257,2022-08-27,49.0,monthly,0,49.0
P00000494,U0000257,2022-09-27,49.0,monthly,0,49.0
P00000495,U0000257,2022-10-27,49.0,monthly,0,49.0
P00000496,U0000257,2022-11-27,49.0,monthly,0,49.0
P00000497,U0000257,2022-12-27,49.0,monthly,0,49.0
P00000498,U0000257,2023-01-27,49.0,monthly,0,49.0
P00000499,U0000258,2021-02-04,49.0,monthly,0,49.0
P00000500,U0000258,2021-03-04,49.0,monthly,0,49.0
P00000501,U0000259,2022-10-30,49.0,monthly,0,49.0
P00000502,U0000259,2022-11-30,49.0,monthly,0,49.0
P00000503,U0000259,2022-12-30,49.0,monthly,0,49.0
P00000504,U0000259,2023-01-30,49.0,monthly,0,49.0
P00000505,U0000260,2022-11-03,399.0,annual,0,399.0
P00000506,U0000261,2022-09-17,49.0,monthly,0,49.0
P00000507,U0000261,2022-10-17,49.0,monthly,0,49.0
P00000508,U0000261,2022-11-17,49.0,monthly,0,49.0
P00000509,U0000261,2022-12-17,49.0,monthly,0,49.0
P00000510,U0000261,2023-01-17,49.0,monthly,0,49.0
P00000511,U0000261,2023-02-17,49.0,monthly,0,49.0
P00000512,U0000264,2023-01-03,49.0,monthly,0,49.0
P00000513,U0000264,2023-02-03,49.0,monthly,0,49.0
P00000514,U0000268,2021-10-12,399.0,annual,0,399.0
P00000515,U0000269,2021-06-16,49.0,monthly,0,49.0
P00000516,U0000269,2021-07-16,49.0,monthly,0,49.0
P00000517,U0000269,2021-08-16,49.0,monthly,0,49.0
P00000518,U0000269,2021-09-16,49.0,monthly,0,49.0
P00000519,U0000269,2021-10-16,49.0,monthly,0,49.0
P00000520,U0000269,2021-11-16,49.0,monthly,1,0.0
P00000521,U0000269,2021-12-16,49.0,monthly,0,49.0
P00000522,U0000269,2022-01-16,49.0,monthly,0,49.0
P00000523,U0000269,2022-02-16,49.0,monthly,0,49.0
P00000524,U0000269,2022-03-16,49.0,monthly,0,49.0
P00000525,U0000269,2022-04-16,49.0,monthly,0,49.0
P00000526,U0000270,2023-01-07,399.0,annual,0,399.0
P00000527,U0000273,2021-03-10,49.0,monthly,0,49.0
P00000528,U0000273,2021-04-10,49.0,monthly,0,49.0
P00000529,U0000273,2021-05-10,49.0,monthly,0,49.0
P00000530,U0000273,2021-06-10,49.0,monthly,0,49.0
P00000531,U0000273,2021-07-10,49.0,monthly,0,49.0
P00000532,U0000273,2021-08-10,49.0,monthly,0,49.0
P00000533,U0000273,2021-09-10,49.0,monthly,0,49.0
P00000534,U0000273,2021-10-10,49.0,monthly,0,49.0
P00000535,U0000273,2021-11-10,49.0,monthly,0,49.0
P00000536,U0000273,2021-12-10,49.0,monthly,0,49.0
P00000537,U0000273,2022-01-10,49.0,monthly,0,49.0
P00000538,U0000273,2022-02-10,49.0,monthly,0,49.0
P00000539,U0000273,2022-03-10,49.0,monthly,0,49.0
P00000540,U0000273,2022-04-10,49.0,monthly,0,49.0
P00000541,U0000273,2022-05-10,49.0,monthly,0,49.0
P00000542,U0000273,2022-06-10,49.0,monthly,0,49.0
P00000543,U0000273,2022-07-10,49.0,monthly,1,0.0
P00000544,U0000273,2022-08-10,49.0,monthly,0,49.0
P00000545,U0000274,2021-11-07,49.0,monthly,0,49.0
P00000546,U0000274,2021-12-07,49.0,monthly,0,49.0
P00000547,U0000274,2022-01-07,49.0,monthly,0,49.0
P00000548,U0000278,2023-01-22,49.0,monthly,0,49.0
P00000549,U0000278,2023-02-22,49.0,monthly,0,49.0
P00000550,U0000281,2022-11-22,399.0,annual,0,399.0
P00000551,U0000282,2022-11-08,49.0,monthly,0,49.0
P00000552,U0000282,2022-12-08,49.0,monthly,0,49.0
P00000553,U0000286,2022-04-11,49.0,monthly,0,49.0
P00000554,U0000286,2022-05-11,49.0,monthly,0,49.0
P00000555,U0000286,2022-06-11,49.0,monthly,0,49.0
P00000556,U0000286,2022-07-11,49.0,monthly,0,49.0
P00000557,U0000286,2022-08-11,49.0,monthly,0,49.0
P00000558,U0000286,2022-09-11,49.0,monthly,0,49.0
P00000559,U0000286,2022-10-11,49.0,monthly,0,49.0
P00000560,U0000286,2022-11-11,49.0,monthly,0,49.0
P00000561,U0000286,2022-12-11,49.0,monthly,0,49.0
P00000562,U0000286,2023-01-11,49.0,monthly,0,49.0
P00000563,U0000286,2023-02-11,49.0,monthly,0,49.0
P00000564,U0000287,2023-01-24,49.0,monthly,0,49.0
P00000565,U0000287,2023-02-24,49.0,monthly,0,49.0
P00000566,U0000288,2022-01-24,49.0,monthly,0,49.0
P00000567,U0000288,2022-02-24,49.0,monthly,0,49.0
P00000568,U0000288,2022-03-24,49.0,monthly,0,49.0
P00000569,U0000288,2022-04-24,49.0,monthly,0,49.0
P00000570,U0000288,2022-05-24,49.0,monthly,0,49.0
P00000571,U0000288,2022-06-24,49.0,monthly,0,49.0
P00000572,U0000291,2021-07-01,399.0,annual,0,399.0
P00000573,U0000291,2022-07-01,399.0,annual,0,399.0
P00000574,U0000292,2022-11-22,49.0,monthly,0,49.0
P00000575,U0000292,2022-12-22,49.0,monthly,0,49.0
P00000576,U0000292,2023-01-22,49.0,monthly,0,49.0
P00000577,U0000292,2023-02-22,49.0,monthly,0,49.0
P00000578,U0000296,2021-01-16,49.0,monthly,1,0.0
P00000579,U0000296,2021-02-16,49.0,monthly,0,49.0
P00000580,U0000296,2021-03-16,49.0,monthly,0,49.0
P00000581,U0000296,2021-04-16,49.0,monthly,0,49.0
P00000582,U0000297,2022-12-16,399.0,annual,0,399.0
P00000583,U0000302,2022-08-03,49.0,monthly,0,49.0
P00000584,U0000302,2022-09-03,49.0,monthly,0,49.0
P00000585,U0000302,2022-10-03,49.0,monthly,0,49.0
P00000586,U0000302,2022-11-03,49.0,monthly,0,49.0
P00000587,U0000302,2022-12-03,49.0,monthly,0,49.0
P00000588,U0000302,2023-01-03,49.0,monthly,0,49.0
P00000589,U0000303,2021-10-29,49.0,monthly,0,49.0
P00000590,U0000303,2021-11-29,49.0,monthly,0,49.0
P00000591,U0000303,2021-12-29,49.0,monthly,0,49.0
P00000592,U0000303,2022-01-29,49.0,monthly,0,49.0
P00000593,U0000303,2022-02-28,49.0,monthly,0,49.0
P00000594,U0000303,2022-03-28,49.0,monthly,0,49.0
P00000595,U0000303,2022-04-28,49.0,monthly,0,49.0
P00000596,U0000303,2022-05-28,49.0,monthly,0,49.0
P00000597,U0000304,2023-01-21,399.0,annual,0,399.0
P00000598,U0000305,2021-01-02,49.0,monthly,0,49.0
P00000599,U0000305,2021-02-02,49.0,monthly,0,49.0
P00000600,U0000305,2021-03-02,49.0,monthly,0,49.0
P00000601,U0000306,2022-12-08,49.0,monthly,0,49.0
P00000602,U0000306,2023-01-08,49.0,monthly,0,49.0
P00000603,U0000309,2021-01-01,49.0,monthly,0,49.0
P00000604,U0000309,2021-02-01,49.0,monthly,0,49.0
P00000605,U0000309,2021-03-01,49.0,monthly,0,49.0
P00000606,U0000309,2021-04-01,49.0,monthly,0,49.0
P00000607,U0000309,2021-05-01,49.0,monthly,0,49.0
P00000608,U0000309,2021-06-01,49.0,monthly,0,49.0
P00000609,U0000309,2021-07-01,49.0,monthly,0,49.0
P00000610,U0000310,2023-01-04,399.0,annual,0,399.0
P00000611,U0000311,2021-08-05,49.0,monthly,0,49.0
P00000612,U0000311,2021-09-05,49.0,monthly,0,49.0
P00000613,U0000311,2021-10-05,49.0,monthly,1,0.0
P00000614,U0000311,2021-11-05,49.0,monthly,0,49.0
P00000615,U0000311,2021-12-05,49.0,monthly,0,49.0
P00000616,U0000315,2022-11-10,49.0,monthly,0,49.0
P00000617,U0000315,2022-12-10,49.0,monthly,0,49.0
P00000618,U0000319,2022-02-12,399.0,annual,0,399.0
P00000619,U0000322,2021-06-27,49.0,monthly,0,49.0
P00000620,U0000322,2021-07-27,49.0,monthly,0,49.0
P00000621,U0000323,2023-01-17,49.0,monthly,0,49.0
P00000622,U0000323,2023-02-17,49.0,monthly,0,49.0
P00000623,U0000324,2022-12-27,399.0,annual,0,399.0
P00000624,U0000327,2022-01-16,49.0,monthly,0,49.0
P00000625,U0000327,2022-02-16,49.0,monthly,0,49.0
P00000626,U0000327,2022-03-16,49.0,monthly,0,49.0
P00000627,U0000330,2022-01-29,49.0,monthly,0,49.0
P00000628,U0000330,2022-02-28,49.0,monthly,0,49.0
P00000629,U0000330,2022-03-28,49.0,monthly,0,49.0
P00000630,U0000330,2022-04-28,49.0,monthly,0,49.0
P00000631,U0000330,2022-05-28,49.0,monthly,0,49.0
P00000632,U0000331,2021-01-23,399.0,annual,0,399.0
P00000633,U0000334,2021-02-28,49.0,monthly,0,49.0
P00000634,U0000334,2021-03-28,49.0,monthly,0,49.0
P00000635,U0000334,2021-04-28,49.0,monthly,0,49.0
P00000636,U0000334,2021-05-28,49.0,monthly,0,49.0
P00000637,U0000335,2021-09-22,49.0,monthly,0,49.0
P00000638,U0000335,2021-10-22,49.0,monthly,0,49.0
P00000639,U0000335,2021-11-22,49.0,monthly,0,49.0
P00000640,U0000336,2023-01-20,49.0,monthly,0,49.0
P00000641,U0000336,2023-02-20,49.0,monthly,0,49.0
P00000642,U0000337,2023-01-26,49.0,monthly,0,49.0
P00000643,U0000337,2023-02-26,49.0,monthly,0,49.0
P00000644,U0000338,2022-04-16,49.0,monthly,0,49.0
P00000645,U0000338,2022-05-16,49.0,monthly,0,49.0
P00000646,U0000338,2022-06-16,49.0,monthly,0,49.0
P00000647,U0000338,2022-07-16,49.0,monthly,0,49.0
P00000648,U0000338,2022-08-16,49.0,monthly,0,49.0
P00000649,U0000338,2022-09-16,49.0,monthly,0,49.0
P00000650,U0000338,2022-10-16,49.0,monthly,0,49.0
P00000651,U0000338,2022-11-16,49.0,monthly,0,49.0
P00000652,U0000340,2021-10-07,399.0,annual,0,399.0
P00000653,U0000340,2022-10-07,399.0,annual,0,399.0
P00000654,U0000341,2022-01-16,49.0,monthly,0,49.0
P00000655,U0000341,2022-02-16,49.0,monthly,0,49.0
P00000656,U0000341,2022-03-16,49.0,monthly,0,49.0
P00000657,U0000341,2022-04-16,49.0,monthly,0,49.0
P00000658,U0000341,2022-05-16,49.0,monthly,0,49.0
P00000659,U0000341,2022-06-16,49.0,monthly,0,49.0
P00000660,U0000341,2022-07-16,49.0,monthly,0,49.0
P00000661,U0000342,2022-06-09,49.0,monthly,0,49.0
P00000662,U0000342,2022-07-09,49.0,monthly,0,49.0
P00000663,U0000342,2022-08-09,49.0,monthly,0,49.0
P00000664,U0000343,2022-04-11,399.0,annual,0,399.0
P00000665,U0000346,2022-01-11,49.0,monthly,0,49.0
P00000666,U0000346,2022-02-11,49.0,monthly,0,49.0
P00000667,U0000346,2022-03-11,49.0,monthly,0,49.0
P00000668,U0000346,2022-04-11,49.0,monthly,0,49.0
P00000669,U0000346,2022-05-11,49.0,monthly,0,49.0
P00000670,U0000346,2022-06-11,49.0,monthly,0,49.0
P00000671,U0000346,2022-07-11,49.0,monthly,0,49.0
P00000672,U0000346,2022-08-11,49.0,monthly,0,49.0
P00000673,U0000346,2022-09-11,49.0,monthly,0,49.0
P00000674,U0000347,2021-09-26,399.0,annual,0,399.0
P00000675,U0000349,2022-02-27,49.0,monthly,0,49.0
P00000676,U0000349,2022-03-27,49.0,monthly,0,49.0
P00000677,U0000349,2022-04-27,49.0,monthly,0,49.0
P00000678,U0000349,2022-05-27,49.0,monthly,0,49.0
P00000679,U0000349,2022-06-27,49.0,monthly,0,49.0
P00000680,U0000349,2022-07-27,49.0,monthly,0,49.0
P00000681,U0000349,2022-08-27,49.0,monthly,0,49.0
P00000682,U0000349,2022-09-27,49.0,monthly,0,49.0
P00000683,U0000349,2022-10-27,49.0,monthly,0,49.0
P00000684,U0000349,2022-11-27,49.0,monthly,1,0.0
P00000685,U0000349,2022-12-27,49.0,monthly,1,0.0
P00000686,U0000353,2021-07-15,399.0,annual,1,0.0
P00000687,U0000354,2021-01-27,399.0,annual,0,399.0
P00000688,U0000354,2022-01-27,399.0,annual,0,399.0
P00000689,U0000357,2022-08-21,49.0,monthly,0,49.0
P00000690,U0000357,2022-09-21,49.0,monthly,0,49.0
P00000691,U0000357,2022-10-21,49.0,monthly,0,49.0
P00000692,U0000357,2022-11-21,49.0,monthly,0,49.0
P00000693,U0000357,2022-12-21,49.0,monthly,0,49.0
P00000694,U0000357,2023-01-21,49.0,monthly,0,49.0
P00000695,U0000357,2023-02-21,49.0,monthly,0,49.0
P00000696,U0000359,2023-02-15,49.0,monthly,0,49.0
P00000697,U0000361,2021-01-11,49.0,monthly,0,49.0
P00000698,U0000361,2021-02-11,49.0,monthly,0,49.0
P00000699,U0000361,2021-03-11,49.0,monthly,0,49.0
P00000700,U0000362,2022-12-19,399.0,annual,0,399.0
P00000701,U0000364,2022-12-22,49.0,monthly,0,49.0
P00000702,U0000364,2023-01-22,49.0,monthly,0,49.0
P00000703,U0000365,2022-10-06,399.0,annual,0,399.0
P00000704,U0000366,2021-08-05,49.0,monthly,0,49.0
P00000705,U0000366,2021-09-05,49.0,monthly,0,49.0
P00000706,U0000366,2021-10-05,49.0,monthly,0,49.0
P00000707,U0000368,2021-10-17,49.0,monthly,0,49.0
P00000708,U0000368,2021-11-17,49.0,monthly,0,49.0
P00000709,U0000368,2021-12-17,49.0,monthly,1,0.0
P00000710,U0000368,2022-01-17,49.0,monthly,0,49.0
P00000711,U0000368,2022-02-17,49.0,monthly,0,49.0
P00000712,U0000368,2022-03-17,49.0,monthly,0,49.0
P00000713,U0000368,2022-04-17,49.0,monthly,0,49.0
P00000714,U0000368,2022-05-17,49.0,monthly,0,49.0
P00000715,U0000368,2022-06-17,49.0,monthly,0,49.0
P00000716,U0000370,2021-05-24,49.0,monthly,0,49.0
P00000717,U0000370,2021-06-24,49.0,monthly,0,49.0
P00000718,U0000371,2021-03-19,49.0,monthly,0,49.0
P00000719,U0000371,2021-04-19,49.0,monthly,0,49.0
P00000720,U0000371,2021-05-19,49.0,monthly,0,49.0
P00000721,U0000371,2021-06-19,49.0,monthly,0,49.0
P00000722,U0000371,2021-07-19,49.0,monthly,0,49.0
P00000723,U0000374,2021-06-13,49.0,monthly,0,49.0
P00000724,U0000374,2021-07-13,49.0,monthly,0,49.0
P00000725,U0000374,2021-08-13,49.0,monthly,0,49.0
P00000726,U0000374,2021-09-13,49.0,monthly,0,49.0
P00000727,U0000375,2021-07-28,399.0,annual,0,399.0
P00000728,U0000376,2021-03-25,49.0,monthly,0,49.0
P00000729,U0000376,2021-04-25,49.0,monthly,0,49.0
P00000730,U0000376,2021-05-25,49.0,monthly,0,49.0
P00000731,U0000376,2021-06-25,49.0,monthly,0,49.0
P00000732,U0000376,2021-07-25,49.0,monthly,0,49.0
P00000733,U0000376,2021-08-25,49.0,monthly,0,49.0
P00000734,U0000376,2021-09-25,49.0,monthly,0,49.0
P00000735,U0000378,2023-02-14,49.0,monthly,0,49.0
P00000736,U0000379,2021-06-09,399.0,annual,0,399.0
P00000737,U0000381,2022-10-20,399.0,annual,0,399.0
P00000738,U0000384,2023-01-10,49.0,monthly,0,49.0
P00000739,U0000384,2023-02-10,49.0,monthly,0,49.0
P00000740,U0000385,2022-06-24,399.0,annual,0,399.0
P00000741,U0000386,2021-01-30,49.0,monthly,0,49.0
P00000742,U0000386,2021-02-28,49.0,monthly,0,49.0
P00000743,U0000386,2021-03-28,49.0,monthly,0,49.0
P00000744,U0000387,2021-01-25,399.0,annual,0,399.0
P00000745,U0000388,2022-04-26,49.0,monthly,0,49.0
P00000746,U0000388,2022-05-26,49.0,monthly,0,49.0
P00000747,U0000388,2022-06-26,49.0,monthly,0,49.0
P00000748,U0000388,2022-07-26,49.0,monthly,0,49.0
P00000749,U0000388,2022-08-26,49.0,monthly,0,49.0
P00000750,U0000388,2022-09-26,49.0,monthly,0,49.0
P00000751,U0000388,2022-10-26,49.0,monthly,0,49.0
P00000752,U0000388,2022-11-26,49.0,monthly,0,49.0
P00000753,U0000389,2022-01-01,49.0,monthly,0,49.0
P00000754,U0000389,2022-02-01,49.0,monthly,0,49.0
P00000755,U0000389,2022-03-01,49.0,monthly,0,49.0
P00000756,U0000389,2022-04-01,49.0,monthly,1,0.0
P00000757,U0000389,2022-05-01,49.0,monthly,0,49.0
P00000758,U0000389,2022-06-01,49.0,monthly,0,49.0
P00000759,U0000389,2022-07-01,49.0,monthly,0,49.0
P00000760,U0000389,2022-08-01,49.0,monthly,0,49.0
P00000761,U0000389,2022-09-01,49.0,monthly,0,49.0
P00000762,U0000390,2022-10-13,399.0,annual,0,399.0
P00000763,U0000392,2022-01-15,49.0,monthly,0,49.0
P00000764,U0000392,2022-02-15,49.0,monthly,0,49.0
P00000765,U0000392,2022-03-15,49.0,monthly,0,49.0
P00000766,U0000392,2022-04-15,49.0,monthly,0,49.0
P00000767,U0000392,2022-05-15,49.0,monthly,0,49.0
P00000768,U0000392,2022-06-15,49.0,monthly,0,49.0
P00000769,U0000392,2022-07-15,49.0,monthly,0,49.0
P00000770,U0000392,2022-08-15,49.0,monthly,0,49.0
P00000771,U0000392,2022-09-15,49.0,monthly,0,49.0
P00000772,U0000392,2022-10-15,49.0,monthly,0,49.0
P00000773,U0000393,2022-10-07,399.0,annual,0,399.0
P00000774,U0000395,2021-07-14,49.0,monthly,0,49.0
P00000775,U0000395,2021-08-14,49.0,monthly,0,49.0
P00000776,U0000395,2021-09-14,49.0,monthly,0,49.0
P00000777,U0000395,2021-10-14,49.0,monthly,0,49.0
P00000778,U0000395,2021-11-14,49.0,monthly,0,49.0
P00000779,U0000395,2021-12-14,49.0,monthly,0,49.0
P00000780,U0000395,2022-01-14,49.0,monthly,0,49.0
P00000781,U0000395,2022-02-14,49.0,monthly,0,49.0
P00000782,U0000398,2022-02-09,399.0,annual,0,399.0
P00000783,U0000403,2023-01-23,49.0,monthly,0,49.0
P00000784,U0000411,2021-12-23,49.0,monthly,0,49.0
P00000785,U0000411,2022-01-23,49.0,monthly,1,0.0
P00000786,U0000411,2022-02-23,49.0,monthly,0,49.0
P00000787,U0000411,2022-03-23,49.0,monthly,0,49.0
P00000788,U0000411,2022-04-23,49.0,monthly,0,49.0
P00000789,U0000411,2022-05-23,49.0,monthly,0,49.0
P00000790,U0000411,2022-06-23,49.0,monthly,0,49.0
P00000791,U0000411,2022-07-23,49.0,monthly,0,49.0
P00000792,U0000411,2022-08-23,49.0,monthly,0,49.0
P00000793,U0000411,2022-09-23,49.0,monthly,0,49.0
P00000794,U0000411,2022-10-23,49.0,monthly,0,49.0
P00000795,U0000411,2022-11-23,49.0,monthly,0,49.0
P00000796,U0000411,2022-12-23,49.0,monthly,0,49.0
P00000797,U0000411,2023-01-23,49.0,monthly,0,49.0
P00000798,U0000411,2023-02-23,49.0,monthly,0,49.0
P00000799,U0000414,2023-02-01,49.0,monthly,0,49.0
P00000800,U0000416,2021-10-02,49.0,monthly,0,49.0
P00000801,U0000416,2021-11-02,49.0,monthly,0,49.0
P00000802,U0000416,2021-12-02,49.0,monthly,0,49.0
P00000803,U0000416,2022-01-02,49.0,monthly,0,49.0
P00000804,U0000416,2022-02-02,49.0,monthly,0,49.0
P00000805,U0000417,2021-07-01,49.0,monthly,0,49.0
P00000806,U0000417,2021-08-01,49.0,monthly,0,49.0
P00000807,U0000417,2021-09-01,49.0,monthly,0,49.0
P00000808,U0000417,2021-10-01,49.0,monthly,0,49.0
P00000809,U0000418,2021-01-17,399.0,annual,0,399.0
P00000810,U0000419,2021-10-22,399.0,annual,0,399.0
P00000811,U0000421,2021-01-20,49.0,monthly,0,49.0
P00000812,U0000421,2021-02-20,49.0,monthly,0,49.0
P00000813,U0000421,2021-03-20,49.0,monthly,0,49.0
P00000814,U0000421,2021-04-20,49.0,monthly,0,49.0
P00000815,U0000421,2021-05-20,49.0,monthly,0,49.0
P00000816,U0000421,2021-06-20,49.0,monthly,0,49.0
P00000817,U0000421,2021-07-20,49.0,monthly,0,49.0
P00000818,U0000421,2021-08-20,49.0,monthly,0,49.0
P00000819,U0000421,2021-09-20,49.0,monthly,0,49.0
P00000820,U0000421,2021-10-20,49.0,monthly,0,49.0
P00000821,U0000421,2021-11-20,49.0,monthly,0,49.0
P00000822,U0000421,2021-12-20,49.0,monthly,0,49.0
P00000823,U0000421,2022-01-20,49.0,monthly,0,49.0
P00000824,U0000421,2022-02-20,49.0,monthly,0,49.0
P00000825,U0000422,2022-10-04,399.0,annual,0,399.0
P00000826,U0000423,2022-04-08,49.0,monthly,0,49.0
P00000827,U0000423,2022-05-08,49.0,monthly,0,49.0
P00000828,U0000423,2022-06-08,49.0,monthly,0,49.0
P00000829,U0000423,2022-07-08,49.0,monthly,0,49.0
P00000830,U0000423,2022-08-08,49.0,monthly,0,49.0
P00000831,U0000423,2022-09-08,49.0,monthly,0,49.0
P00000832,U0000423,2022-10-08,49.0,monthly,0,49.0
P00000833,U0000423,2022-11-08,49.0,monthly,0,49.0
P00000834,U0000423,2022-12-08,49.0,monthly,0,49.0
P00000835,U0000424,2021-08-17,49.0,monthly,0,49.0
P00000836,U0000424,2021-09-17,49.0,monthly,0,49.0
P00000837,U0000424,2021-10-17,49.0,monthly,0,49.0
P00000838,U0000424,2021-11-17,49.0,monthly,0,49.0
P00000839,U0000424,2021-12-17,49.0,monthly,0,49.0
P00000840,U0000425,2023-01-15,399.0,annual,0,399.0
P00000841,U0000426,2023-02-04,49.0,monthly,0,49.0
P00000842,U0000427,2022-11-26,49.0,monthly,0,49.0
P00000843,U0000427,2022-12-26,49.0,monthly,0,49.0
P00000844,U0000427,2023-01-26,49.0,monthly,0,49.0
P00000845,U0000427,2023-02-26,49.0,monthly,0,49.0
P00000846,U0000430,2021-05-29,49.0,monthly,0,49.0
P00000847,U0000430,2021-06-29,49.0,monthly,0,49.0
P00000848,U0000430,2021-07-29,49.0,monthly,0,49.0
P00000849,U0000430,2021-08-29,49.0,monthly,0,49.0
P00000850,U0000430,2021-09-29,49.0,monthly,0,49.0
P00000851,U0000430,2021-10-29,49.0,monthly,0,49.0
P00000852,U0000430,2021-11-29,49.0,monthly,0,49.0
P00000853,U0000432,2022-01-26,49.0,monthly,0,49.0
P00000854,U0000432,2022-02-26,49.0,monthly,0,49.0
P00000855,U0000432,2022-03-26,49.0,monthly,0,49.0
P00000856,U0000432,2022-04-26,49.0,monthly,0,49.0
P00000857,U0000432,2022-05-26,49.0,monthly,0,49.0
P00000858,U0000432,2022-06-26,49.0,monthly,0,49.0
P00000859,U0000436,2021-11-15,49.0,monthly,0,49.0
P00000860,U0000436,2021-12-15,49.0,monthly,0,49.0
P00000861,U0000436,2022-01-15,49.0,monthly,0,49.0
P00000862,U0000436,2022-02-15,49.0,monthly,0,49.0
P00000863,U0000436,2022-03-15,49.0,monthly,0,49.0
P00000864,U0000436,2022-04-15,49.0,monthly,0,49.0
P00000865,U0000436,2022-05-15,49.0,monthly,0,49.0
P00000866,U0000436,2022-06-15,49.0,monthly,0,49.0
P00000867,U0000436,2022-07-15,49.0,monthly,0,49.0
P00000868,U0000436,2022-08-15,49.0,monthly,0,49.0
P00000869,U0000437,2021-10-06,399.0,annual,0,399.0
P00000870,U0000439,2023-01-23,399.0,annual,0,399.0
P00000871,U0000442,2022-04-02,399.0,annual,0,399.0
P00000872,U0000446,2021-05-05,49.0,monthly,0,49.0
P00000873,U0000446,2021-06-05,49.0,monthly,0,49.0
P00000874,U0000446,2021-07-05,49.0,monthly,0,49.0
P00000875,U0000446,2021-08-05,49.0,monthly,0,49.0
P00000876,U0000446,2021-09-05,49.0,monthly,0,49.0
P00000877,U0000446,2021-10-05,49.0,monthly,0,49.0
P00000878,U0000446,2021-11-05,49.0,monthly,0,49.0
P00000879,U0000446,2021-12-05,49.0,monthly,0,49.0
P00000880,U0000446,2022-01-05,49.0,monthly,0,49.0
P00000881,U0000446,2022-02-05,49.0,monthly,0,49.0
P00000882,U0000447,2022-12-16,49.0,monthly,0,49.0
P00000883,U0000447,2023-01-16,49.0,monthly,0,49.0
P00000884,U0000448,2022-02-03,49.0,monthly,0,49.0
P00000885,U0000448,2022-03-03,49.0,monthly,0,49.0
P00000886,U0000449,2022-12-19,49.0,monthly,0,49.0
P00000887,U0000449,2023-01-19,49.0,monthly,0,49.0
P00000888,U0000449,2023-02-19,49.0,monthly,1,0.0
P00000889,U0000450,2021-05-27,49.0,monthly,0,49.0
P00000890,U0000450,2021-06-27,49.0,monthly,0,49.0
P00000891,U0000450,2021-07-27,49.0,monthly,0,49.0
P00000892,U0000450,2021-08-27,49.0,monthly,0,49.0
P00000893,U0000450,2021-09-27,49.0,monthly,0,49.0
P00000894,U0000450,2021-10-27,49.0,monthly,0,49.0
P00000895,U0000454,2022-06-17,49.0,monthly,0,49.0
P00000896,U0000454,2022-07-17,49.0,monthly,0,49.0
P00000897,U0000456,2021-12-21,399.0,annual,0,399.0
